unnamed:_0,filing_date,trade_date,ticker,insider_name,insider_title,trade_type,price,qty,owned,δown%,value,trade_price,trade_value,delta_own_pct,trade_date_ddmmyyyy,filing_date_ddmmyyyy,calc_value,value_abs_diff
,2019-04-18 16:17:29,2019-04-18,JPM,Hobson Mellody L,Dir,P,$114.26,1700.0,82840.0,0.02,"+$194,242",114.26,194242.0,0.0002,18/04/2019,18/04/2019,194242.0,0.0
,2019-04-17 17:15:11,2019-04-16,JPM,Hobson Mellody L,Dir,P,$111.03,18000.0,81140.0,0.29,"+$1,998,443",111.03,1998443.0,0.0029,16/04/2019,17/04/2019,1998540.0,97.0
,2019-04-16 17:41:25,2019-04-15,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",S,$109.92,-72340.0,464320.0,-0.13,"-$7,951,620",109.92,-7951620.0,-0.0013,15/04/2019,16/04/2019,-7951612.8,7.2000000001862645
,2019-04-16 17:41:21,2019-04-15,JPM,Smith Gordon,"Co-Pres, COO, CEO CCB",S,$109.99,-41395.0,434112.0,-0.09,"-$4,552,875",109.99,-4552875.0,-0.0009,15/04/2019,16/04/2019,-4553036.05,161.04999999981374
,2019-04-16 17:41:17,2019-04-15,JPM,Friedman Stacey,GC,S,$109.75,-3710.0,23650.0,-0.14,"-$407,183",109.75,-407183.0,-0.0014000000000000002,15/04/2019,16/04/2019,-407172.5,10.5
,2019-04-16 17:41:14,2019-04-15,JPM,Giles Nicole,Corporate Controller,S,$110.43,-3230.0,6159.0,-0.34,"-$356,685",110.43,-356685.0,-0.0034000000000000002,15/04/2019,16/04/2019,-356688.9,3.900000000023283
,2019-04-16 17:41:10,2019-04-15,JPM,Bacon Ashley,Chief Risk Officer,S,$109.75,-20145.0,112191.0,-0.15,"-$2,210,980",109.75,-2210980.0,-0.0015,15/04/2019,16/04/2019,-2210913.75,66.25
D,2019-04-16 17:41:06,2019-04-15,JPM,Petno Douglas B,CEO Commercial Banking,S+OE,$109.74,-18303.0,486464.0,-0.04,"-$2,008,544",109.74,-2008544.0,-0.0004,15/04/2019,16/04/2019,-2008571.22,27.21999999997206
D,2019-04-16 17:41:06,2019-04-15,JPM,Petno Douglas B,CEO Commercial Banking,F,$110.06,-57285.0,486464.0,-0.11,"-$6,304,787",110.06,-6304787.0,-0.0011,15/04/2019,16/04/2019,-6304787.100000001,0.10000000055879354
,2019-04-16 17:41:02,2019-04-15,JPM,Lake Marianne,CFO,S,$109.75,-115415.0,110378.0,-0.51,"-$12,666,808",109.75,-12666808.0,-0.0051,15/04/2019,16/04/2019,-12666796.25,11.75
,2019-04-02 16:14:49,2019-03-31,JPM,Weldon William C,Dir,A,$101.23,432.0,102775.0,0,"+$43,750",101.23,43750.0,0.0,31/03/2019,02/04/2019,43731.36,18.639999999999418
,2019-04-02 16:14:43,2019-03-31,JPM,Raymond Lee R,Dir,A,$101.23,494.0,245740.0,0,"+$50,000",101.23,50000.0,0.0,31/03/2019,02/04/2019,50007.62,7.620000000002619
,2019-04-02 16:14:39,2019-03-31,JPM,Neal Michael A,Dir,A,$101.23,321.0,37852.0,0.01,"+$32,500",101.23,32500.0,0.0001,31/03/2019,02/04/2019,32494.83,5.169999999998254
,2019-04-02 16:14:35,2019-03-31,JPM,Jackson Laban,Dir,A,$101.23,469.0,191256.0,0,"+$47,500",101.23,47500.0,0.0,31/03/2019,02/04/2019,47476.87,23.12999999999738
,2019-04-02 16:14:31,2019-03-31,JPM,Hobson Mellody L,Dir,A,$101.23,321.0,63140.0,0.01,"+$32,500",101.23,32500.0,0.0001,31/03/2019,02/04/2019,32494.83,5.169999999998254
,2019-04-02 16:14:27,2019-03-31,JPM,Flynn Timothy Patrick,Dir,A,$101.23,407.0,48559.0,0.01,"+$41,250",101.23,41250.0,0.0001,31/03/2019,02/04/2019,41200.61,49.38999999999942
,2019-04-02 16:14:23,2019-03-31,JPM,Burke Stephen B,Dir,A,$101.23,284.0,142224.0,0,"+$28,750",101.23,28750.0,0.0,31/03/2019,02/04/2019,28749.32,0.680000000000291
D,2019-03-27 16:22:44,2019-03-25,JPM,Smith Gordon,"Co-Pres, COO, CEO CCB",F,$99.33,-70318.0,475507.0,-0.13,"-$6,984,692",99.33,-6984692.0,-0.0013,25/03/2019,27/03/2019,-6984686.9399999995,5.060000000521541
D,2019-03-27 16:22:40,2019-03-25,JPM,Pinto Daniel E,"Co-Pres, COO, CEO CIB",F,$99.33,-76977.0,555000.0,-0.12,"-$7,646,155",99.33,-7646155.0,-0.0012,25/03/2019,27/03/2019,-7646125.41,29.58999999985099
D,2019-03-27 16:22:35,2019-03-25,JPM,Petno Douglas B,CEO Commercial Banking,F,$99.33,-41648.0,299802.0,-0.12,"-$4,136,857",99.33,-4136857.0,-0.0012,25/03/2019,27/03/2019,-4136895.84,38.83999999985099
D,2019-03-27 16:22:31,2019-03-25,JPM,Lake Marianne,CFO,F,$99.33,-46150.0,225793.0,-0.17,"-$4,584,061",99.33,-4584061.0,-0.0017000000000000001,25/03/2019,27/03/2019,-4584079.5,18.5
D,2019-03-27 16:22:26,2019-03-25,JPM,Friedman Stacey,GC,F,$99.33,-16884.0,27360.0,-0.38,"-$1,677,129",99.33,-1677129.0,-0.0038,25/03/2019,27/03/2019,-1677087.72,41.28000000002794
D,2019-03-27 16:22:21,2019-03-25,JPM,Erdoes Mary E.,"CEO Asset, Wealth Management",F,$99.33,-77665.0,536660.0,-0.13,"-$7,714,490",99.33,-7714490.0,-0.0013,25/03/2019,27/03/2019,-7714464.45,25.549999999813735
D,2019-03-27 16:22:17,2019-03-25,JPM,Dimon James,"COB, CEO",F,$99.33,-307660.0,7698600.0,-0.04,"-$30,559,890",99.33,-30559890.0,-0.0004,25/03/2019,27/03/2019,-30559867.8,22.199999999254942
D,2019-03-27 16:22:13,2019-03-25,JPM,Bacon Ashley,Chief Risk Officer,F,$99.33,-38126.0,132336.0,-0.22,"-$3,787,058",99.33,-3787058.0,-0.0022,25/03/2019,27/03/2019,-3787055.58,2.419999999925494
D,2019-02-21 16:16:52,2019-02-20,JPM,Smith Gordon,"Co-Pres, COO, CEO CCB",F,$105.34,-104520.0,408352.0,-0.2,"-$11,009,876",105.34,-11009876.0,-0.002,20/02/2019,21/02/2019,-11010136.8,260.80000000074506
D,2019-02-21 16:16:48,2019-02-20,JPM,Lake Marianne,CFO,F,$105.34,-252643.0,185228.0,-0.58,"-$26,612,782",105.34,-26612782.0,-0.0058,20/02/2019,21/02/2019,-26613413.62,631.6200000010431
,2019-02-06 16:13:17,2019-02-05,JPM,Crown James S,Dir,P,$103.79,5000.0,12459669.0,0,"+$518,950",103.79,518950.0,0.0,05/02/2019,06/02/2019,518950.00000000006,5.820766091346741e-11
,2019-01-29 16:14:53,2019-01-29,JPM,Scher Peter,EVP,S,$105.00,-18679.0,0.0,-1,"-$1,961,340",105.0,-1961340.0,-0.01,29/01/2019,29/01/2019,-1961295.0,45.0
,2019-01-29 16:14:48,2019-01-29,JPM,Petno Douglas B,CEO Commercial Banking,S,$105.00,-11659.0,263195.0,-0.04,"-$1,224,205",105.0,-1224205.0,-0.0004,29/01/2019,29/01/2019,-1224195.0,10.0
,2019-01-29 16:14:43,2019-01-29,JPM,Friedman Stacey,GC,S,$105.00,-3022.0,12519.0,-0.19,"-$317,310",105.0,-317310.0,-0.0019,29/01/2019,29/01/2019,-317310.0,0.0
,2019-01-29 16:14:30,2019-01-29,JPM,Beer Lori A,CIO,S,$105.00,-13341.0,23471.0,-0.36,"-$1,400,806",105.0,-1400806.0,-0.0036,29/01/2019,29/01/2019,-1400805.0,1.0
,2019-01-17 16:19:58,2019-01-15,JPM,Weldon William C,Dir,A,$100.54,2487.0,101565.0,0.03,"+$250,000",100.54,250000.0,0.0003,15/01/2019,17/01/2019,250042.98,42.98000000001048
,2019-01-17 16:19:54,2019-01-15,JPM,Raymond Lee R,Dir,A,$100.54,2487.0,243347.0,0.01,"+$250,000",100.54,250000.0,0.0001,15/01/2019,17/01/2019,250042.98,42.98000000001048
,2019-01-17 16:19:49,2019-01-15,JPM,Neal Michael A,Dir,A,$100.54,2487.0,37327.0,0.07,"+$250,000",100.54,250000.0,0.0007000000000000001,15/01/2019,17/01/2019,250042.98,42.98000000001048
,2019-01-17 16:19:44,2019-01-15,JPM,Jackson Laban,Dir,A,$100.54,2487.0,189508.0,0.01,"+$250,000",100.54,250000.0,0.0001,15/01/2019,17/01/2019,250042.98,42.98000000001048
,2019-01-17 16:19:40,2019-01-15,JPM,Hobson Mellody L,Dir,A,$100.54,2487.0,62811.0,0.04,"+$250,000",100.54,250000.0,0.0004,15/01/2019,17/01/2019,250042.98,42.98000000001048
,2019-01-17 16:19:35,2019-01-15,JPM,Flynn Timothy Patrick,Dir,A,$100.54,2487.0,47870.0,0.05,"+$250,000",100.54,250000.0,0.0005,15/01/2019,17/01/2019,250042.98,42.98000000001048
,2019-01-17 16:19:31,2019-01-15,JPM,Crown James S,Dir,A,$100.54,2487.0,12454330.0,0,"+$250,000",100.54,250000.0,0.0,15/01/2019,17/01/2019,250042.98,42.98000000001048
,2019-01-17 16:19:26,2019-01-15,JPM,Combs Todd A.,Dir,A,$100.54,2487.0,20856.0,0.14,"+$250,000",100.54,250000.0,0.0014000000000000002,15/01/2019,17/01/2019,250042.98,42.98000000001048
,2019-01-17 16:19:21,2019-01-15,JPM,Burke Stephen B,Dir,A,$100.54,2487.0,141094.0,0.02,"+$250,000",100.54,250000.0,0.0002,15/01/2019,17/01/2019,250042.98,42.98000000001048
,2019-01-17 16:19:17,2019-01-15,JPM,Bell James A,Dir,A,$100.54,2487.0,30928.0,0.09,"+$250,000",100.54,250000.0,0.0009,15/01/2019,17/01/2019,250042.98,42.98000000001048
,2019-01-17 16:19:12,2019-01-15,JPM,Bammann Linda,Dir,A,$100.54,2487.0,86844.0,0.03,"+$250,000",100.54,250000.0,0.0003,15/01/2019,17/01/2019,250042.98,42.98000000001048
D,2019-01-16 16:34:45,2019-01-13,JPM,Bacon Ashley,Chief Risk Officer,F,$99.56,-19356.0,92046.0,-0.17,"-$1,927,083",99.56,-1927083.0,-0.0017000000000000001,13/01/2019,16/01/2019,-1927083.36,0.3600000001024455
D,2019-01-16 16:34:45,2019-01-16,JPM,Bacon Ashley,Chief Risk Officer,S+OE,$102.78,-5831.0,92046.0,-0.06,"-$599,304",102.78,-599304.0,-0.0006,16/01/2019,16/01/2019,-599310.18,6.180000000051223
D,2019-01-16 16:18:38,2019-01-13,JPM,Smith Gordon,"Co-Pres, COO, CEO CCB",F,$99.56,-36945.0,363693.0,-0.09,"-$3,678,244",99.56,-3678244.0,-0.0009,13/01/2019,16/01/2019,-3678244.2,0.20000000018626451
D,2019-01-16 16:18:33,2019-01-13,JPM,Scher Peter,EVP,F,$99.56,-12078.0,18679.0,-0.39,"-$1,202,486",99.56,-1202486.0,-0.0039000000000000003,13/01/2019,16/01/2019,-1202485.68,0.3200000000651926
D,2019-01-16 16:18:29,2019-01-13,JPM,Pinto Daniel E,"Co-Pres, COO, CEO CIB",F,$99.56,-23845.0,468197.0,-0.05,"-$2,374,008",99.56,-2374008.0,-0.0005,13/01/2019,16/01/2019,-2374008.2,0.20000000018626451
D,2019-01-16 16:18:24,2019-01-13,JPM,Leopold Robin,Head of HR,F,$99.56,-3978.0,16233.0,-0.2,"-$396,050",99.56,-396050.0,-0.002,13/01/2019,16/01/2019,-396049.68,0.3200000000069849
D,2019-01-16 16:18:20,2019-01-13,JPM,Petno Douglas B,CEO Commercial Banking,F,$99.56,-19170.0,274854.0,-0.07,"-$1,908,565",99.56,-1908565.0,-0.0007000000000000001,13/01/2019,16/01/2019,-1908565.2,0.19999999995343387
D,2019-01-16 16:18:16,2019-01-13,JPM,Lake Marianne,CFO,F,$99.56,-24042.0,96029.0,-0.2,"-$2,393,622",99.56,-2393622.0,-0.002,13/01/2019,16/01/2019,-2393621.52,0.47999999998137355
D,2019-01-16 16:18:11,2019-01-13,JPM,Giles Nicole,Corporate Controller,F,$99.56,-1688.0,9389.0,-0.15,"-$168,057",99.56,-168057.0,-0.0015,13/01/2019,16/01/2019,-168057.28,0.27999999999883585
D,2019-01-16 16:18:06,2019-01-13,JPM,Friedman Stacey,GC,F,$99.56,-10643.0,15541.0,-0.41,"-$1,059,617",99.56,-1059617.0,-0.0040999999999999995,13/01/2019,16/01/2019,-1059617.08,0.0800000000745058
D,2019-01-16 16:18:00,2019-01-13,JPM,Erdoes Mary E.,CEO Asset Management,F,$99.56,-39893.0,468393.0,-0.08,"-$3,971,747",99.56,-3971747.0,-0.0008,13/01/2019,16/01/2019,-3971747.08,0.0800000000745058
D,2019-01-16 16:17:55,2019-01-13,JPM,Beer Lori A,CIO,F,$99.56,-9722.0,36812.0,-0.21,"-$967,922",99.56,-967922.0,-0.0021,13/01/2019,16/01/2019,-967922.3200000001,0.3200000000651926
,2019-01-03 16:16:57,2018-12-31,JPM,Flynn Timothy Patrick,Dir,A,$97.62,448.0,45384.0,0.01,"+$43,750",97.62,43750.0,0.0001,31/12/2018,03/01/2019,43733.76,16.239999999997963
,2019-01-03 16:16:54,2018-12-31,JPM,Neal Michael A,Dir,A,$97.62,333.0,34840.0,0.01,"+$32,500",97.62,32500.0,0.0001,31/12/2018,03/01/2019,32507.460000000003,7.460000000002765
,2019-01-03 16:16:46,2018-12-31,JPM,Weldon William C,Dir,A,$97.62,474.0,99079.0,0,"+$46,250",97.62,46250.0,0.0,31/12/2018,03/01/2019,46271.880000000005,21.880000000004657
,2019-01-03 16:16:44,2018-12-31,JPM,Raymond Lee R,Dir,A,$97.62,487.0,240860.0,0,"+$47,500",97.62,47500.0,0.0,31/12/2018,03/01/2019,47540.94,40.94000000000233
,2019-01-03 16:16:34,2018-12-31,JPM,Jackson Laban,Dir,A,$97.62,461.0,187022.0,0,"+$45,000",97.62,45000.0,0.0,31/12/2018,03/01/2019,45002.82,2.819999999999709
,2019-01-03 16:16:18,2018-12-31,JPM,Hobson Mellody L,Dir,A,$97.62,333.0,60324.0,0.01,"+$32,500",97.62,32500.0,0.0001,31/12/2018,03/01/2019,32507.460000000003,7.460000000002765
,2019-01-03 16:16:10,2018-12-31,JPM,Burke Stephen B,Dir,A,$97.62,295.0,138607.0,0,"+$28,750",97.62,28750.0,0.0,31/12/2018,03/01/2019,28797.9,47.900000000001455
,2018-11-15 16:06:06,2018-11-01,JPM,Smith Gordon,"Co-Pres, COO, CEO CCB",G,$0.00,48050.0,325561.0,-0.13,+$0,0.0,0.0,-0.0013,01/11/2018,15/11/2018,0.0,0.0
,2018-11-15 16:06:01,2018-11-14,JPM,Petno Douglas B,CEO Commercial Banking,G,$0.00,-915.0,251534.0,0,-$0,0.0,-0.0,0.0,14/11/2018,15/11/2018,-0.0,0.0
D,2018-11-13 16:11:21,2018-11-09,JPM,Erdoes Mary E.,CEO Asset Management,F,$111.60,-61391.0,430588.0,-0.12,"-$6,850,929",111.6,-6850929.0,-0.0012,09/11/2018,13/11/2018,-6851235.6,306.59999999962747
D,2018-10-26 16:45:16,2018-10-25,JPM,Beer Lori A,CIO,F,$104.81,-5928.0,25527.0,-0.19,"-$621,314",104.81,-621314.0,-0.0019,25/10/2018,26/10/2018,-621313.68,0.31999999994877726
D,2018-10-26 16:06:04,2018-10-25,JPM,Scher Peter,EVP,F,$104.81,-1887.0,2117.0,-0.47,"-$197,776",104.81,-197776.0,-0.004699999999999999,25/10/2018,26/10/2018,-197776.47,0.47000000000116415
D,2018-10-26 16:05:59,2018-10-25,JPM,Leopold Robin,Head of HR,F,$104.81,-1599.0,9998.0,-0.14,"-$167,591",104.81,-167591.0,-0.0014000000000000002,25/10/2018,26/10/2018,-167591.19,0.1900000000023283
D,2018-10-26 16:05:54,2018-10-25,JPM,Giles Nicole,Corporate Controller,F,$104.81,-2365.0,6374.0,-0.27,"-$247,876",104.81,-247876.0,-0.0027,25/10/2018,26/10/2018,-247875.65,0.35000000000582077
,2018-10-19 16:17:07,2018-10-19,JPM,Hobson Mellody L,Dir,P,$108.94,1150.0,59987.0,0.02,"+$125,281",108.94,125281.0,0.0002,19/10/2018,19/10/2018,125281.0,0.0
,2018-10-02 16:08:21,2018-09-30,JPM,Weldon William C,Dir,A,$112.84,388.0,97930.0,0,"+$43,750",112.84,43750.0,0.0,30/09/2018,02/10/2018,43781.92,31.919999999998254
,2018-10-02 16:08:17,2018-09-30,JPM,Raymond Lee R,Dir,A,$112.84,399.0,238720.0,0,"+$45,000",112.84,45000.0,0.0,30/09/2018,02/10/2018,45023.16,23.160000000003492
,2018-10-02 16:08:11,2018-09-30,JPM,Neal Michael A,Dir,A,$112.84,288.0,34330.0,0.01,"+$32,500",112.84,32500.0,0.0001,30/09/2018,02/10/2018,32497.920000000002,2.0799999999981083
,2018-10-02 16:08:08,2018-09-30,JPM,Jackson Laban,Dir,A,$112.84,377.0,185445.0,0,"+$42,500",112.84,42500.0,0.0,30/09/2018,02/10/2018,42540.68,40.68000000000029
,2018-10-02 16:08:04,2018-09-30,JPM,Hobson Mellody L,Dir,A,$112.84,288.0,58837.0,0,"+$32,500",112.84,32500.0,0.0,30/09/2018,02/10/2018,32497.920000000002,2.0799999999981083
,2018-10-02 16:07:57,2018-09-30,JPM,Flynn Timothy Patrick,Dir,A,$112.84,366.0,44693.0,0.01,"+$41,250",112.84,41250.0,0.0001,30/09/2018,02/10/2018,41299.44,49.44000000000233
,2018-10-02 16:07:51,2018-09-30,JPM,Burke Stephen B,Dir,A,$112.84,255.0,137577.0,0,"+$28,750",112.84,28750.0,0.0,30/09/2018,02/10/2018,28774.2,24.200000000000728
D,2018-08-16 16:30:21,2018-08-15,JPM,Hobson Mellody L,Dir,D,$113.70,-16953.0,58547.0,-0.22,"-$1,927,556",113.7,-1927556.0,-0.0022,15/08/2018,16/08/2018,-1927556.1,0.10000000009313226
,2018-07-23 17:07:53,2018-07-23,JPM,Smith Gordon,"Co-Pres, COO, CEO CCB",S,$114.01,-30725.0,325561.0,-0.09,"-$3,503,031",114.01,-3503031.0,-0.0009,23/07/2018,23/07/2018,-3502957.25,73.75
,2018-07-03 14:04:36,2018-06-30,JPM,Weldon William C,Dir,A,$104.20,468.0,97026.0,0,"+$48,750",104.2,48750.0,0.0,30/06/2018,03/07/2018,48765.6,15.599999999998545
,2018-07-03 14:04:31,2018-06-30,JPM,Raymond Lee R,Dir,A,$104.20,480.0,237056.0,0,"+$50,000",104.2,50000.0,0.0,30/06/2018,03/07/2018,50016.0,16.0
,2018-07-03 14:04:26,2018-06-30,JPM,Neal Michael A,Dir,A,$104.20,312.0,33909.0,0.01,"+$32,500",104.2,32500.0,0.0001,30/06/2018,03/07/2018,32510.4,10.400000000001455
,2018-07-03 14:04:22,2018-06-30,JPM,Jackson Laban,Dir,A,$104.20,480.0,184221.0,0,"+$50,000",104.2,50000.0,0.0,30/06/2018,03/07/2018,50016.0,16.0
,2018-07-03 14:04:18,2018-06-30,JPM,Hobson Mellody L,Dir,A,$104.20,328.0,29192.0,0.01,"+$34,201",104.2,34201.0,0.0001,30/06/2018,03/07/2018,34177.6,23.400000000001455
,2018-07-03 14:04:14,2018-06-30,JPM,Flynn Timothy Patrick,Dir,A,$104.20,402.0,44144.0,0.01,"+$41,937",104.2,41937.0,0.0001,30/06/2018,03/07/2018,41888.4,48.599999999998545
,2018-07-03 14:04:10,2018-06-30,JPM,Burke Stephen B,Dir,A,$104.20,276.0,136759.0,0,"+$28,750",104.2,28750.0,0.0,30/06/2018,03/07/2018,28759.2,9.200000000000728
D,2018-05-16 18:53:07,2018-05-14,JPM,Combs Todd A.,Dir,P,$114.61,13000.0,18277.0,2.46,"+$1,489,898",114.61,1489898.0,0.0246,14/05/2018,16/05/2018,1489930.0,32.0
,2018-04-17 16:18:42,2018-04-16,JPM,Hobson Mellody L,Dir,P,$111.05,18000.0,28864.0,1.66,"+$1,998,814",111.05,1998814.0,0.0166,16/04/2018,17/04/2018,1998900.0,86.0
,2018-04-03 16:07:00,2018-03-31,JPM,Weldon William C,Dir,A,$109.97,443.0,96072.0,0,"+$48,750",109.97,48750.0,0.0,31/03/2018,03/04/2018,48716.71,33.29000000000087
,2018-04-03 16:06:56,2018-03-31,JPM,Raymond Lee R,Dir,A,$109.97,455.0,235377.0,0,"+$50,000",109.97,50000.0,0.0,31/03/2018,03/04/2018,50036.35,36.349999999998545
,2018-04-03 16:06:53,2018-03-31,JPM,Neal Michael A,Dir,A,$109.97,296.0,33471.0,0.01,"+$32,500",109.97,32500.0,0.0001,31/03/2018,03/04/2018,32551.12,51.11999999999898
,2018-04-03 16:06:49,2018-03-31,JPM,Jackson Laban,Dir,A,$109.97,409.0,182935.0,0,"+$45,000",109.97,45000.0,0.0,31/03/2018,03/04/2018,44977.729999999996,22.270000000004075
,2018-04-03 16:06:45,2018-03-31,JPM,Flynn Timothy Patrick,Dir,A,$109.97,341.0,43569.0,0.01,"+$37,500",109.97,37500.0,0.0001,31/03/2018,03/04/2018,37499.77,0.23000000000320142
,2018-04-03 16:06:41,2018-03-31,JPM,Burke Stephen B,Dir,A,$109.97,261.0,135950.0,0,"+$28,750",109.97,28750.0,0.0,31/03/2018,03/04/2018,28702.17,47.830000000001746
,2018-04-03 16:06:37,2018-03-31,JPM,Bowles Crandall Close,Dir,A,$109.97,375.0,92864.0,0,"+$41,250",109.97,41250.0,0.0,31/03/2018,03/04/2018,41238.75,11.25
D,2018-01-22 16:10:12,2018-01-19,JPM,Jackson Laban,Dir,F,$113.57,-725.0,182497.0,0,"-$82,340",113.57,-82340.0,0.0,19/01/2018,22/01/2018,-82338.25,1.75
,2018-01-19 16:53:17,2018-01-19,JPM,Scher Peter,EVP,S,$113.42,-26532.0,0.0,-1,"-$3,009,376",113.42,-3009376.0,-0.01,19/01/2018,19/01/2018,-3009259.44,116.56000000005588
,2018-01-18 16:51:16,2018-01-16,JPM,Weldon William C,Dir,A,$112.25,2227.0,95628.0,0.02,"+$250,000",112.25,250000.0,0.0002,16/01/2018,18/01/2018,249980.75,19.25
,2018-01-18 16:51:12,2018-01-16,JPM,Raymond Lee R,Dir,A,$112.25,2227.0,234923.0,0.01,"+$250,000",112.25,250000.0,0.0001,16/01/2018,18/01/2018,249980.75,19.25
,2018-01-18 16:51:08,2018-01-16,JPM,Neal Michael A,Dir,A,$112.25,2227.0,33176.0,0.07,"+$250,000",112.25,250000.0,0.0007000000000000001,16/01/2018,18/01/2018,249980.75,19.25
,2018-01-18 16:51:04,2018-01-16,JPM,Jackson Laban,Dir,A,$112.25,2227.0,181876.0,0.01,"+$250,000",112.25,250000.0,0.0001,16/01/2018,18/01/2018,249980.75,19.25
,2018-01-18 16:51:00,2018-01-16,JPM,Flynn Timothy Patrick,Dir,A,$112.25,2227.0,43228.0,0.05,"+$250,000",112.25,250000.0,0.0005,16/01/2018,18/01/2018,249980.75,19.25
,2018-01-18 16:50:57,2018-01-16,JPM,Combs Todd A.,Dir,A,$112.25,2227.0,5277.0,0.73,"+$250,000",112.25,250000.0,0.0073,16/01/2018,18/01/2018,249980.75,19.25
,2018-01-18 16:50:53,2018-01-16,JPM,Burke Stephen B,Dir,A,$112.25,2227.0,135688.0,0.02,"+$250,000",112.25,250000.0,0.0002,16/01/2018,18/01/2018,249980.75,19.25
,2018-01-18 16:50:49,2018-01-16,JPM,Bowles Crandall Close,Dir,A,$112.25,2227.0,92490.0,0.02,"+$250,000",112.25,250000.0,0.0002,16/01/2018,18/01/2018,249980.75,19.25
,2018-01-18 16:50:45,2018-01-16,JPM,Bell James A,Dir,A,$112.25,2227.0,27952.0,0.09,"+$250,000",112.25,250000.0,0.0009,16/01/2018,18/01/2018,249980.75,19.25
,2018-01-18 16:50:42,2018-01-16,JPM,Bammann Linda,Dir,A,$112.25,2227.0,84040.0,0.03,"+$250,000",112.25,250000.0,0.0003,16/01/2018,18/01/2018,249980.75,19.25
,2018-01-18 16:50:38,2018-01-16,JPM,Crown James S,Dir,A,$112.25,2227.0,12447846.0,0,"+$250,000",112.25,250000.0,0.0,16/01/2018,18/01/2018,249980.75,19.25
,2018-01-18 16:50:38,2018-01-18,JPM,Crown James S,Dir,P,$113.37,7280.0,12447846.0,0,"+$825,327",113.37,825327.0,0.0,18/01/2018,18/01/2018,825333.6,6.599999999976717
D,2018-01-17 17:28:26,2018-01-13,JPM,Smith Gordon,EVP,F,$111.85,-57601.0,356286.0,-0.14,"-$6,442,384",111.85,-6442384.0,-0.0014000000000000002,13/01/2018,17/01/2018,-6442671.85,287.84999999962747
D,2018-01-17 17:27:19,2018-01-13,JPM,Pinto Daniel E,MD,F,$111.85,-64132.0,441309.0,-0.13,"-$7,172,844",111.85,-7172844.0,-0.0013,13/01/2018,17/01/2018,-7173164.199999999,320.19999999925494
D,2018-01-17 17:24:12,2018-01-13,JPM,Leopold Robin,Head of HR,F,$111.85,-5176.0,8594.0,-0.38,"-$578,910",111.85,-578910.0,-0.0038,13/01/2018,17/01/2018,-578935.6,25.599999999976717
D,2018-01-17 17:23:04,2018-01-13,JPM,Dimon James,"COB, CEO",F,$111.85,-51786.0,7427941.0,-0.01,"-$5,792,005",111.85,-5792005.0,-0.0001,13/01/2018,17/01/2018,-5792264.1,259.09999999962747
D,2018-01-17 17:22:00,2018-01-13,JPM,Beer Lori A,CIO,F,$111.85,-9035.0,20317.0,-0.31,"-$1,010,520",111.85,-1010520.0,-0.0031,13/01/2018,17/01/2018,-1010564.75,44.75
DM,2018-01-17 17:20:51,2018-01-13,JPM,Scher Peter,EVP,F,$112.16,-59818.0,26532.0,-0.69,"-$6,709,211",112.16,-6709211.0,-0.0069,13/01/2018,17/01/2018,-6709186.88,24.12000000011176
D,2018-01-17 17:20:51,2018-01-16,JPM,Scher Peter,EVP,S+OE,$112.20,-17057.0,26532.0,-0.39,"-$1,913,795",112.2,-1913795.0,-0.0039000000000000003,16/01/2018,17/01/2018,-1913795.4000000001,0.4000000001396984
D,2018-01-17 17:18:44,2018-01-13,JPM,Petno Douglas B,CEO Commercial Banking,F,$111.85,-32224.0,252449.0,-0.11,"-$3,604,093",111.85,-3604093.0,-0.0011,13/01/2018,17/01/2018,-3604254.4,161.39999999990687
D,2018-01-17 17:18:44,2018-01-16,JPM,Petno Douglas B,CEO Commercial Banking,S+OE,$112.22,-48344.0,252449.0,-0.16,"-$5,425,140",112.22,-5425140.0,-0.0016,16/01/2018,17/01/2018,-5425163.68,23.679999999701977
D,2018-01-17 17:16:36,2018-01-13,JPM,Lake Marianne,CFO,F,$111.85,-39725.0,72290.0,-0.35,"-$4,443,043",111.85,-4443043.0,-0.0034999999999999996,13/01/2018,17/01/2018,-4443241.25,198.25
D,2018-01-17 17:16:36,2018-01-16,JPM,Lake Marianne,CFO,S+OE,$112.22,-9194.0,72290.0,-0.11,"-$1,031,723",112.22,-1031723.0,-0.0011,16/01/2018,17/01/2018,-1031750.6799999999,27.679999999934807
D,2018-01-17 17:14:28,2018-01-13,JPM,Giles Nicole,Corporate Controller,F,$111.85,-2056.0,4093.0,-0.33,"-$229,953",111.85,-229953.0,-0.0033,13/01/2018,17/01/2018,-229963.59999999998,10.599999999976717
D,2018-01-17 17:14:28,2018-01-16,JPM,Giles Nicole,Corporate Controller,S+OE,$112.45,-3783.0,4093.0,-0.48,"-$425,399",112.45,-425399.0,-0.0048,16/01/2018,17/01/2018,-425398.35000000003,0.6499999999650754
D,2018-01-17 17:12:20,2018-01-13,JPM,Erdoes Mary E.,CEO Asset Management,F,$111.85,-68006.0,391979.0,-0.15,"-$7,606,131",111.85,-7606131.0,-0.0015,13/01/2018,17/01/2018,-7606471.1,340.09999999962747
